Date,AM/PM,Time start,Time end,Duration,FOCAL ID,AVIARY,Start time,End time,Vocalisation,Social Behaviour,Behaviour,Actor,Receiver,Tolerance,Location,Nearest Neighbour,Distance to NN,Notes,Season,
3/5/18,PM,15:29,,0:30,Lenny ,3,1697.51,1697.767,YI,N,RE, -, -, -,GR,PET,<2, -,Breeding,
3/5/18,PM,15:29,,0:30,Lenny ,3,1706.962,1707.28,YI,N,RE, -, -, -,GR,PET,<2, -,Breeding,
3/5/18,PM,15:29,,0:30,Lenny ,3,1765.962,1566.124,CL,N,RE, -, -, -,BR,SUE,<2, -,Breeding,
3/5/18,PM,15:29,,0:30,Lenny ,3,1776.896,1777.107,CL,N,RE, -, -, -,GR,SUE,<2, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,290.958,292.952,SI,N,RE, -, -, -,BR,ROS,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1047.226,1048.427, -,Y,CAG,BET,MAB, -,BR,MAB,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1610.79,1611.462, -,Y,NCAG,BET,MAB, -,BR,MAB,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1612.309,1612.857, -,Y,DIS,BET,MAB, -,BR,MAB,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1649.65,1650.465, -,Y,DIS,BET,LEN, -,BR,MAB,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1651.614,1652.036, -,Y,DIS,BET,LEN, -,BR,MAB,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1697.029,1697.315,BC,Y,AF,BET,ROS, -,GR,ROS,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1699.471,1699.753,BC,Y,APR,BET,ROS, -,GR,ROS,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1736.627,1736.799, -,Y,AF,BET,ROS, -,GR,ROS,WT, -,Breeding,
3/21/18,PM,15:31,,0:30,Bette,3,1736.861,1737.101,BC,N,RE, -, -, -,GR,ROS,WT, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,433.501,438.164,CH,N,RE, -, -, -,BR,GEO,BL, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,439.005,442.068,CL,N,RE, -, -, -,BR,GEO,BL, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,443.511,443.699,CL,N,RE, -, -, -,BR,GEO,BL, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,444.799,445.267,CL,N,RE, -, -, -,BR,GEO,BL, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,447.193,447.931,CL,N,RE, -, -, -,BR,GEO,BL, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,529.799,530.65,CL,N,RE, -, -, -,BR,GEO,BL, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,534.599,535.198,CL,N,RE, -, -, -,BR,GEO,WT, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,738.418,745.878,CH,N,RE, -, -, -,BR,GEO,WT, -,Breeding,
5/15/18,PM,15:38,,0:30,Gus,2,902.132,905.218,CH,N,RE, -, -, -,BR,GEO,WT, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,36.44,36.74,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,37.829,38.1,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,52.385,52.627,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,181.933,182.12,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,253.024,253.226,YI,N,RE, -, -, -,BR,BET,<3, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,378.46,378.691,YI,N,RE, -, -, -,BR,LEN,<1, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,547.068,547.321,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,674.885,675.116,YI,N,RE, -, -, -,BR,LEN,<2, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,848.316,848.521,YI,N,RE, -, -, -,BR,LEN,<2, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,849.163,849.477,YI,N,RE, -, -, -,BR,LEN,<2, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,873.055,873.369,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,879.787,880.047,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,880.884,881.064,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,917.997,918.166,YI,N,RE, -, -, -,BR,LEN,<1, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,918.891,919.111,YI,N,RE, -, -, -,BR,LEN,<1, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,919.887,920.168,YI,N,RE, -, -, -,BR,LEN,<1, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,920.802,920.975,YI,N,RE, -, -, -,BR,LEN,<1, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,922.245,923.175,YI,N,RE, -, -, -,BR,LEN,<1, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,924.025,924.635,YI,N,RE, -, -, -,BR,LEN,<2, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,926.928,927.188,YI,N,RE, -, -, -,BR,LEN,<2, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,994.365,994.56,YI,N,RE, -, -, -,BR,BET,<3, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,1002.405,1002.611,YI,N,RE, -, -, -,BR,LEN,<1, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,1023.816,1024.011,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,1054.484,1054.704,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,1362.29,1362.579, -,Y,DIS,LEN,PET, -,BR,LEN,WT, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,1744.381,1744.99, -,Y,AF,PET,LEN, -,BR,LEN,WT, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,1771.052,1771.319,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/17/18,PM,15:33,,0:30,Petunia,3,1773.558,1773.782,YI,N,RE, -, -, -,BR,LEN,BL, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,101.053,101.547, -,Y,DIS,MAB,LEN, -,BR,LEN,WT, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,103.185,103.531, -,Y,DIS,MAB,DAI, -,BR,DAI,WT, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,168.132,168.878,CL,N,RE, -, -, -,GR,ROS,WT, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,178.277,178.396,CL,N,RE, -, -, -,GR,ROS,BL, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,186.413,186.727,CL,N,RE, -, -, -,GR,ROS,WT, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,212.147,212.291,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,214.876,215.017,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,221.396,221.526,YI,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,829.847,329.937,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,332.789,332.893,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,334.722,334.838,CL,N,RE, -, -, -,BR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,336.38,336.514,CL,N,RE, -, -, -,BR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,339.265,339.525,CL,N,RE, -, -, -,GR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,342.866,343.433,CL,N,RE, -, -, -,BR,ROS,<1, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,370.642,371.154, -,Y,DIS,MAB,LEN, -,BR,LEN,WT, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,419.631,420.111,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,423.154,423.316,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,452.494,453.089,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,808.443,808.865,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,815.993,816.52,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,826.407,826.93,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,838.324,838.768,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,849.642,850.194,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,855.18,855.783,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,858.628,859.187,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,864.22,864.678,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,866.73,867.296,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
4/30/18,PM,15:40,,0:30,Mabel,3,871.712,872.243,SQ,N,RE, -, -, -,BR,ROS,<3, -,Breeding,
11/3/17,AM,9:14,9:44,0:30,Mabel,3+4,110.67,111.63,YI,N,RE, -, -, -,BR,BET,1, -,Non,
11/3/17,AM,9:14,9:44,0:30,Mabel,3+4,154.19,154.55,YI,N,RE, -, -, -,BR,BET,1, -,Non,
12/4/17,AM,9:15,9:45,0:30,Petunia,3+4,416.34,416.82,YI,N,RE, -, -, -,GR,LEN,<1, -,Non,
12/4/17,AM,9:15,9:45,0:30,Petunia,3+4,1010.52,1010.73,BC,N,RE, -, -, -,GR,LEN,WT, -,Non,
10/31/17,AM,9:18,9:48,0:30,Petunia,3+4,17.71,18.06,YI,N,TR, -, -, -,GR,LEN,<1, -,Non,
10/31/17,AM,9:18,9:48,0:30,Petunia,3+4,201.27,202.78,CL,N,RE, -, -, -,BR,LEN,WT, -,Non,
10/31/17,AM,9:18,9:48,0:30,Petunia,3+4,1685. 37,1685.72,YI,N,FOR, -, -, -,GR,LEN,1, -,Non,
10/30/17,AM,9:21,9:51,0:30,Daisy,3+4,1244.64,1249.14,SI,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/30/17,AM,9:21,9:51,0:30,Daisy,3+4,1261.98,1263.62,SI,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/30/17,AM,9:21,9:51,0:30,Daisy,3+4,1470.13,1470.1,SQ,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/30/17,AM,9:21,9:51,0:30,Daisy,3+4,1483.21,1485.21,SI,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/30/17,AM,9:21,9:51,0:30,Daisy,3+4,1625.89,1626.19,YI,Y,CAG,DAI,LEN, -,BR,LEN,WT, -,Non,
10/30/17,AM,9:21,9:51,0:30,Daisy,3+4,1626.19,1626.59,YI,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/30/17,AM,9:21,9:51,0:30,Daisy,3+4,1652.57,1655.73,CL,Y,CAG,DAI,LEN, -,BR,LEN,WT, -,Non,
10/30/17,AM,9:21,9:51,0:30,Daisy,3+4,1782.68,1784.76,SI,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,717.62,729.08,CH,N,RE, -, -, -,BR,GEO,<1,Communicating with birds in aviary 3,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,754.48,756.56,CH,N,RE, -, -, -,BR,GEO,<1, -,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,765.33,766.51,CH,N,RE, -, -, -,BR,GEO,<1, -,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,773.12,773.87,YI,N,OM: STI, -, -, -,BR,GEO,<1, -,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,803.66,811.31,CH,N,RE, -, -, -,BR,GEO,<1,Next to aviary 3,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,832.95,837.16,CH,N,RE, -, -, -,BR,GEO,<1, -,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,841.95,848.18,CH,N,RE, -, -, -,BR,GEO,<1,Aggressive behaviour from aviary 3,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,889.66,902.21,CH,N,RE, -, -, -,BR,GEO,<1, -,Non,
10/23/17,AM,9:21,9:51,0:30,Gus,2,1720.66,1721.23,YI,Y,NCAG,GEO,GUS, -,GR,GEO,WT, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,250.12,250.39,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,255.13,255.47,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,257.3,257.49,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,259.18,259.37,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,265.08,265.47,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,284.43,284.58,YI,N,RE, -, -, -,BR,BET,WT, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,288.82,289.03,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,294.47,294.68,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,296.25,296.42,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
11/10/17,AM,9:26,9:56,0:30,Mabel,3+4,299.33,299.51,YI,N,RE, -, -, -,BR,BET,<1, -,Non,
10/24/17,AM,9:27,9:57,0:30,Ernie,2,327.04,335.63,CH,N,FOR, -, -, -,BR,BAR,<1, -,Non,
10/24/17,AM,9:27,9:57,0:30,Ernie,2,733.38,733.77,YI,N,RE, -, -, -,BR,BAR,<1, -,Non,
10/24/17,AM,9:27,9:57,0:30,Ernie,2,739.92,740.99,CH,N,EA, -, -, -,BR,BAR,<1, -,Non,
10/24/17,AM,9:27,9:57,0:30,Ernie,2,1151.19,1151.71,BC,Y,BEG,ERN,BAR, -,GR,BAR,<1, -,Non,
10/24/17,AM,9:27,9:57,0:30,Ernie,2,1782.91,1784.03,CH,Y,NCAG,BAR,ERN, -,GR,BAR,<1, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,448.63,450.74,CW,N,TR, -, -, -,AIR,GUS,<1, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,452.5,453,CW,N,TR, -, -, -,AIR,GUS,<1, -,Non,
11/13/17,AM,9:28,9:58,0:30,Gus,2,599.84,600.31,SQ,Y,APR,GEO,GUS, -,GR,GEO,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,Gus,2,672.97,673.53,SII,Y,APR,GEO,GUS, -,GR,GEO,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,Gus,2,688.03,688.32,YI,N,TR, -, -, -,GR,GEO,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,Gus,2,695.56,696.07,SQ,N,RE, -, -, -,GR,GEO,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,Gus,2,698.08,698.23,YI,N,RE, -, -, -,GR,GEO,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,712.01,712.92,SG,N,RE, -, -, -,BR,GUS,<1, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,777.52,777.68,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,811.57,811.9,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,830.45,832.7,CH,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,833.72,836.27,CH,N,RE, -, -, -,BR,GUS,WT,Interactions with birds in av.3,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,842.7,846.55,CH,N,RE, -, -, -,BR,GUS,<1, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,854.82,855.38,SG,N,RE, -, -, -,BR,GUS,WT,Attacking net between av. 2 and 3,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,857.21,857.7,SG,N,RE, -, -, -,BR,GUS,WT,Attacking net between av. 2 and 4,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,861.34,861.84,SG,N,RE, -, -, -,BR,GUS,WT,Attacking net between av. 2 and 5,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,952.74,956.18,CL,Y,APR,GEO,BAR,TOLNEG,GR,BAR,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,964.87,996.73,CL,N,RE, -, -, -,BR,GUS,WT,Responses from Bert and Bede less than a meter away,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,999.75,1003.99,CL,N,RE, -, -, -,BR,GUS,WT,Responses from Bert and Bede less than a meter away,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1009.76,1011.2,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1013.05,1018.3,CL,Y,APR,GEO,BER,TOLNEG,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1034.88,1041.63,CL,N,RE, -, -, -,BR,GUS,<1,In response to clucks from Bert and Bede,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1045.22,1047.52,CL,N,RE, -, -, -,BR,GUS,<1, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1048.2,1085.68,CH,N,RE, -, -, -,BR,GUS,WT,"Chatter between George, Gus, Bert and Bede",Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1088.89,1094.19,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1095.21,1095.45,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1096.91,1104.25,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1105.49,1105.85,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1111.44,1111.67,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1122.87,1124.93,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1129.1,1129.8,SG,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1135.41,1139.7,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1141.44,1143.86,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1146.03,1146.43,CL,N,RE, -, -, -,BR,GUS,WT,Occasional response from Bert and Bede,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1148.68,1150.04,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1152.16,1153.68,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1157.47,1159.97,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1177.69,1180.16,CL,N,RE, -, -, -,BR,GUS,WT,TW from Gus,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1181.14,1183.89,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1185.42,1186.21,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1189.08,1192.11,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1193.16,1193.52,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1207.02,1207.73,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1212.92,1213.26,YI,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1217.02,1217.5,YI,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1228.54,1228.89,YI,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1240.03,1240.74,SG,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1241.86,1244.42,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1245.61,1246.94,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1248.32,1251.35,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1254.52,1256.18,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1289.97,1290.08,CL,N,RE, -, -, -,BR,GUS,WT,Bert and Bede also clucking,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1318.12,1318.38,YI,N,RE, -, -, -,BR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1333.21,1333.43,YI,N,RE, -, -, -,GR,GUS,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1521.95,1522.24,YI,Y,APR,GEO,BER,TOLNEG,GR,BER,WT, -,Non,
11/13/17,AM,9:28,9:58,0:30,George,2,1600.45,1601.02,SG,N,RE, -, -, -,GR,GUS,<1, -,Non,
11/6/17,AM,9:30,10:00,0:30,Bede,2,127.02,127.92,SI,N,RE, -, -, -,GR,BER,WT, -,Non,
11/6/17,AM,9:30,10:00,0:30,Bert,2,128.96,129.17,CL,N,RE, -, -, -,GR,BER,WT,Facing Marge,Non,
11/6/17,AM,9:30,10:00,0:30,Bert,2,915.98,919.7,CL,N,RE, -, -, -,BR,BED,WT,Next to aviary 2,Non,
11/6/17,AM,9:30,10:00,0:30,Bert,2,923.1,926.99,CL,N,RE, -, -, -,BR,BED,WT,Next to aviary 3,Non,
11/6/17,AM,9:30,10:00,0:30,Bert,2,1333.56,1334.14,CL,N,RE, -, -, -,BR,BED,WT,Bede clucking upon arrival next to Bert,Non,
11/6/17,AM,9:30,10:00,0:30,Bert,2,1335.1,1335.36,CL,N,RE, -, -, -,BR,BED,WT, -,Non,
11/6/17,AM,9:30,10:00,0:30,Bert,2,1782.97,1783.51,CL,N,RE, -, -, -,BR,GEO,<1, -,Non,
11/6/17,AM,9:30,10:00,0:30,Bert,2,1794.34,1796.44,CL,Y,APR,BED,BER,NEUT,BR,BED,WT, -,Non,
11/28/17,AM,9:30,10:00,0:30,Gus,2,1588.44,1589.77,CL,N,RE, -, -, -,SH,GEO,<1, -,Non,
11/8/17,AM,9:30,10:00,0:30,Lenny,3+4,607.01,607.6,YI,N,RE, -, -, -,GR,PET,<2, -,Non,
11/8/17,AM,9:30,10:00,0:30,Petunia,3+4,795.8,796.14,BC,Y,APR,PET,LEN, -,GR,LEN,WT, -,Non,
11/8/17,AM,9:30,10:00,0:30,Lenny,3+4,797.12,797.37,CL,Y,AF,PET,LEN, -,GR,PET,WT, -,Non,
11/8/17,AM,9:30,10:00,0:30,Petunia,3+4,818.41,818.69,BC,N,RE, -, -, -,GR,LEN,WT, -,Non,
11/8/17,AM,9:30,10:00,0:30,Lenny,3+4,823.91,824.2,YI,Y,AF,LEN,PET, -,GR,PET,WT, -,Non,
11/8/17,AM,9:30,10:00,0:30,Lenny,3+4,882.98,883.31,YI,N,RE, -, -, -,GR,PET,2, -,Non,
11/8/17,AM,9:30,10:00,0:30,Lenny,3+4,884.34,884.7,YI,N,RE, -, -, -,GR,PET,2,Most birds scared by something,Non,
11/8/17,AM,9:30,10:00,0:30,Lenny,3+4,1259.14,1259.42,YI,N,RE, -, -, -,GR,PET,2,Potential response to vox of another bird,Non,
11/1/17,AM,9:30,10:00,0:30,Marge,1,979.43,979.71,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/15/17,AM,9:30,10:00,0:30,Sue,3+4,397.71,398.05,YI,N,RE, -, -, -,BR,JOA,<1,Responses from birds in other aviaries,Non,
11/15/17,AM,9:30,10:00,0:30,Sue,3+4,495.55,513.72,CL,N,RE, -, -, -,BR,JOA,<1,"Clucks from other birds also: Joan, Daisy, Sue, Bert and Bede.",Non,
11/15/17,AM,9:30,10:00,0:30,Sue,3+4,540.96,552.25,CL,N,RE, -, -, -,BR,JOA,WT, -,Non,
11/15/17,AM,9:30,10:00,0:30,Sue,3+4,553.68,558.72,CL,N,RE, -, -, -,BR,JOA,WT, -,Non,
11/27/17,AM,9:31,10:01,0:30,Bede,2,168.52,169.85,CL,N,RE, -, -, -,BR,BER,<1, -,Non,
11/27/17,AM,9:31,10:01,0:30,Bede,2,491.17,491.58,YI,N,RE, -, -, -,BR,BER,WT,Bert also vocalised,Non,
11/14/17,AM,9:33,10:03,0:30,Rose,3+4,103.7,103.87,?,N,RE, -, -, -,BR,BET,2, -,Non,
11/14/17,AM,9:33,10:03,0:30,Rose,3+4,106.68,106.97,?,N,RE, -, -, -,BR,BET,2, -,Non,
11/14/17,AM,9:33,10:03,0:30,Rose,3+4,108.68,108.89,?,N,RE, -, -, -,BR,BET,2, -,Non,
11/14/17,AM,9:33,10:03,0:30,Rose,3+4,110.03,110.94,?,N,RE, -, -, -,BR,BET,2, -,Non,
11/14/17,AM,9:33,10:03,0:30,Rose,3+4,112.64,112.85,?,N,RE, -, -, -,BR,BET,2, -,Non,
11/14/17,AM,9:33,10:03,0:30,Rose,3+4,115.2,115.59,?,N,RE, -, -, -,BR,BET,2, -,Non,
11/14/17,AM,9:33,10:03,0:30,Rose,3+4,123.13,123.47,?,N,RE, -, -, -,BR,BET,2,Very close to researcher,Non,
